"id","season","RPG","OPP_RPG","REB.MAR","TOPG","TO.MAR"
654,"P",34.8,32.8,2,12.8,0.9
654,"J",32,36,-4,15.5,NA
654,"R",33.2,30.5,2.7,13.2,-1.4
654,"O",35.7,33.2,2.6,13.8,-2.4
654,"H",38.4,37.7,0.7,14,NA
654,"Q",30.8,30.5,0.3,14.4,-2.4
654,"S",30.4,32.1,-1.7,13.3,-1.7
654,"I",36.2,36.9,-0.7,15.7,NA
653,"M",35.8,33.8,2,14.8,NA
653,"P",35.4,32.6,2.8,13.2,0.3
653,"L",33.5,33.9,-0.4,14.2,NA
653,"N",34.9,36.2,-1.3,13.5,0
653,"O",35.1,35.1,0,15,-1.9
653,"H",32.1,34.9,-2.7,17.5,NA
653,"I",33.4,38.1,-4.7,15.8,NA
653,"K",36.5,34.3,2.2,15.5,NA
653,"Q",35,32.2,2.8,13.4,0.9
653,"R",34.4,33.8,0.6,11.8,1.9
653,"J",36.6,36.2,0.4,17.6,NA
653,"S",31.2,36.3,-5.1,11.9,1.9
655,"P",34.7,36.8,-2.1,14.4,-1.1
655,"M",35.7,37.5,-1.8,13.8,NA
655,"N",39.5,33.9,5.5,12.1,1.1
655,"O",35.9,35,1,12.8,-0.5
655,"K",40.4,31.3,9.1,15.6,NA
655,"H",35.1,32.7,2.4,13.9,NA
655,"I",36.6,33.2,3.4,14.5,NA
655,"J",36.4,32,4.4,13.2,NA
655,"R",37.1,37.6,-0.5,14.4,0.8
655,"L",37.7,32.1,5.6,14.1,NA
655,"Q",36.9,35.7,1.2,13,1.6
655,"S",39.9,36.1,3.8,13.8,-0.8
657,"N",34.6,36.6,-1.9,14.6,-1.6
657,"Q",35.1,37.5,-2.3,13.1,0
657,"H",37.9,34.7,3.2,18.1,NA
657,"O",36.3,35.6,0.7,14.4,NA
657,"P",33.7,33.1,0.6,12.9,-0.8
657,"K",34.4,37.3,-2.9,15.1,NA
657,"L",34.1,35.9,-1.8,13.3,NA
657,"I",36.3,34.5,1.8,15.1,NA
657,"J",36.4,34.2,2.3,17.9,NA
657,"R",37.2,36.3,1,15,-2.8
657,"M",35.8,34.7,1.2,18.8,NA
657,"S",33.3,40.4,-7.1,15.1,-1.8
658,"R",32.1,32.4,-0.3,16.2,-1.7
658,"M",33.3,35.3,-2,14.1,NA
658,"N",36.6,33.8,2.9,13.8,0.4
658,"S",37.6,36.2,1.4,14.2,1.6
658,"Q",36,32.8,3.1,16,0
658,"I",34.9,33.7,1.1,13,NA
658,"O",35.1,38.5,-3.4,11.6,3
658,"P",33.7,36.2,-2.5,13.5,-1.3
658,"H",34.6,35.6,-1,14.2,NA
658,"J",34.6,37,-2.4,12.2,NA
658,"K",35.2,37.5,-2.3,12.9,NA
658,"L",34.4,34.1,0.2,14.3,NA
659,"I",34.4,37.3,-2.9,14,NA
659,"Q",34.1,35.4,-1.3,15,-1.6
659,"R",32.8,37.2,-4.3,14.3,-1.3
659,"S",34.1,37,-2.9,12.4,1
659,"K",35.2,33.7,1.6,13.3,NA
659,"H",34.8,38.6,-3.8,13.4,NA
659,"M",35.7,34.6,1.2,14,NA
659,"J",34.1,36,-1.9,13.5,NA
659,"O",30.1,36.6,-6.4,14.1,-2.2
659,"L",37.1,33.5,3.6,13,NA
659,"N",35.3,38.8,-3.5,15.5,-2.8
659,"P",33.5,37.7,-4.2,14.6,-3.7
660,"I",35.8,31.4,4.4,14.3,NA
660,"H",37.2,31.3,5.9,13.6,NA
660,"R",35,30.6,4.4,13.6,-0.7
660,"S",36.5,33.3,3.2,12,1.2
660,"J",36.9,30.9,6,14.5,NA
660,"K",36.1,36.1,0,14.9,NA
660,"L",37,33.6,3.4,14.6,NA
660,"M",36.6,34.2,2.4,13.2,NA
660,"N",35.6,33.2,2.3,11.7,3.7
660,"O",31.8,33,-1.2,10.3,4.1
660,"P",36.2,33.5,2.7,12,2.1
660,"Q",36.2,36.1,0.1,13.3,3.3
661,"H",32.9,34.5,-1.7,14.7,NA
661,"I",36.6,35.9,0.7,17,NA
661,"J",32.8,34.5,-1.7,14.6,NA
661,"K",36.6,35.5,1,16.3,NA
661,"S",37,38.4,-1.4,12.9,0.6
661,"O",39.4,36.2,3.2,12.8,0.9
661,"L",37.1,36.5,0.6,15.4,NA
661,"M",34.3,32.5,1.8,13.3,NA
661,"N",32.6,31.2,1.4,13.1,1.4
661,"P",38.2,33.4,4.8,13.3,-0.5
661,"Q",39.7,32.7,7,13.1,-0.8
661,"R",37.9,36.5,1.4,15.8,-2.6
662,"H",40.5,37.9,2.6,14.1,NA
662,"M",37.9,35.9,2,16.8,NA
662,"I",41.5,38.9,2.6,15.1,NA
662,"J",42.5,39.5,3.1,15.8,NA
662,"L",38.6,37.4,1.1,15.8,NA
662,"K",39.3,36.2,3,16.4,NA
662,"Q",36.7,34.8,1.9,13.3,-2.4
662,"N",36.7,38.3,-1.6,12.5,3.2
662,"O",38.6,38.1,0.5,11.8,3.5
662,"P",39,35.2,3.8,13.6,1.4
662,"R",40.8,31.9,8.9,14.8,-4.3
662,"S",37.5,34.2,3.3,12.8,0.1
663,"J",34.3,34.7,-0.4,15.5,NA
663,"I",35.3,36.2,-0.8,15.3,NA
663,"O",40.2,37.4,2.8,13.9,-1.6
663,"K",37.3,32.3,4.9,17,NA
663,"L",40.6,32.6,8,16,NA
663,"H",32.2,35.6,-3.4,15.7,NA
663,"S",38.7,35.4,3.3,13.4,-0.1
663,"P",37.9,36.9,1,13.7,0
663,"M",38.1,39.7,-1.6,13.7,NA
663,"N",34.6,38.3,-3.7,14.1,-0.6
663,"Q",39.8,38.8,1,14.9,1.9
663,"R",37,36.7,0.3,14.3,-0.9
664,"O",34.9,34.2,0.7,14.3,-0.1
664,"K",36.2,34.4,1.8,16.8,NA
664,"J",35.6,34.7,0.9,17.4,NA
664,"H",35.9,34.2,1.7,16.3,NA
664,"L",38.2,35.1,3.1,16.4,NA
664,"M",39.3,33.6,5.7,17.9,NA
664,"N",39,35.4,3.6,15.8,-3.7
664,"Q",36.1,34.8,1.2,12.2,1.5
664,"I",35.9,35.9,0,18.4,NA
664,"S",36.8,39.5,-2.7,12.8,0
664,"P",35.3,36.6,-1.2,12.2,1.9
664,"R",35.2,39.3,-4.2,12.1,1.2
665,"S",32.6,35.5,-2.8,12.6,0.3
665,"P",34.2,38.5,-4.4,14.5,0.7
665,"Q",36.8,36,0.8,17.4,-3.6
665,"R",33.7,35.3,-1.5,15.3,-1.4
665,"J",33.6,37.9,-4.2,22.3,NA
665,"N",35.9,35.4,0.5,16.4,-3.1
665,"H",31.7,35.8,-4.1,15.2,NA
665,"I",32.1,35.7,-3.5,15.2,NA
665,"L",31.6,39.4,-7.8,15.6,NA
665,"M",35.2,40.7,-5.5,15.3,NA
665,"O",36.2,35.8,0.4,15.2,-3.1
665,"K",35.7,40.2,-4.4,17.1,NA
666,"M",40.8,34.3,6.5,12.2,NA
666,"N",39.5,33.3,6.2,12.4,3.3
666,"R",37.8,32.9,4.9,14.6,0.9
666,"J",38.3,35.6,2.7,15,NA
666,"K",42.1,34.9,7.1,15.8,NA
666,"L",39.9,34.5,5.4,13.6,NA
666,"H",40,35.9,4.1,13.8,NA
666,"O",32.5,34.7,-2.2,11.4,4.1
666,"P",35.7,34.9,0.7,15.3,-0.4
666,"Q",34.4,32.9,1.5,12.7,1.2
666,"I",38.6,35,3.6,12.9,NA
666,"S",37.6,35,2.7,13.5,1.2
667,"N",39.3,36.9,2.4,15.8,-2.6
667,"M",41,41.5,-0.5,15.5,NA
667,"Q",34.4,32.9,1.6,15.1,-1.3
667,"R",32.4,31.8,0.5,12.8,1.7
667,"L",38.2,39.2,-1,17.6,NA
667,"P",32.8,35.1,-2.3,14.2,1.2
667,"I",36.8,35.3,1.5,17,NA
667,"J",38.9,38.4,0.4,15.9,NA
667,"O",37.2,34.8,2.4,14.8,-2.3
667,"H",40.4,33.7,6.7,16.6,NA
667,"S",38,32.8,5.2,11.9,0.8
667,"K",36.7,38.1,-1.4,14.9,NA
668,"P",36.4,32.6,3.8,14.1,-1.9
668,"K",35.4,32.7,2.7,12.6,NA
668,"L",35.1,33.2,1.9,12.7,NA
668,"N",40.1,34.5,5.6,13.2,-0.5
668,"R",35.8,32.5,3.2,10.9,1
668,"O",35.9,32.8,3.2,14.1,-0.5
668,"J",39.7,35.3,4.5,13.2,NA
668,"M",38,35.9,2.1,13.4,NA
668,"H",36.3,34.7,1.6,16.5,NA
668,"S",34.5,32.1,2.5,10.2,-0.5
668,"Q",35,34.7,0.3,11.7,1.4
668,"I",35.3,33.9,1.4,15.4,NA
669,"S",31.2,34.1,-2.9,13.5,1.1
669,"Q",29.5,31.8,-2.3,13.5,-2
669,"H",29.2,30.8,-1.6,11.6,NA
669,"M",30.8,31,-0.3,12.3,NA
669,"N",31.9,31.6,0.3,13.5,NA
669,"O",31.8,32.9,-1.2,12.8,-2.3
669,"R",29.4,34.1,-4.7,14.2,0.9
669,"L",30.4,30.8,-0.3,13.3,NA
669,"I",32.8,31.5,1.2,12.3,NA
669,"J",36.1,29.6,6.4,13.8,NA
669,"K",31.4,29.9,1.5,13.2,NA
669,"P",33.1,34.1,-1,14.2,-3.5
670,"H",34.6,32.3,2.3,14.1,NA
670,"I",35.6,31.3,4.2,15.2,NA
670,"J",31.2,32.3,-1.1,15.6,NA
670,"S",32.3,30.7,1.6,9.4,1.7
670,"P",32,33.9,-1.9,10.1,1.4
670,"Q",30.8,31.8,-1,10.9,1.7
670,"R",35.1,32.2,2.9,9.2,2.9
670,"K",33.9,29.2,4.7,15.5,NA
670,"O",30.9,34.8,-3.8,10.2,3.9
670,"L",35.2,29.3,5.8,14.8,NA
670,"M",33.7,35.5,-1.8,12.9,NA
670,"N",30.9,34,-3.1,11.3,2.4
671,"K",36,30.2,5.8,14.2,NA
671,"H",34.9,29.5,5.4,14.5,NA
671,"I",30.5,28.7,1.8,14.6,NA
671,"J",36,27.9,8.1,13.9,NA
671,"S",37.1,32.5,4.6,11.6,0.9
671,"P",37,32.7,4.2,13.3,-1.3
671,"Q",38,30,8,13,-0.1
671,"R",37.3,30.5,6.7,13.4,-0.7
671,"M",37.2,30.1,7.1,13.7,NA
671,"N",38.9,29,9.9,14,-0.2
671,"O",39,30,9,14,-1.1
671,"L",35.2,27.4,7.8,15,NA
672,"I",35,33.2,1.7,13.8,NA
672,"H",35.2,32,3.2,16.4,NA
672,"M",31.2,31.2,-0.1,14.5,NA
672,"J",37.7,32.3,5.5,14.3,NA
672,"K",34.7,32.4,2.3,14.1,NA
672,"L",32.3,31,1.3,14.2,NA
672,"P",35.2,32.8,2.3,15.2,1.7
672,"R",36.8,30.8,6,13.8,2.1
672,"S",36.6,32,4.6,12.3,2.3
672,"O",33.5,31.5,2,13.3,1.8
672,"Q",35,32.7,2.3,13.7,1.4
672,"N",34.1,31.3,2.8,11.8,2.9
673,"H",37.9,37.4,0.6,15.3,NA
673,"I",36.3,33.9,2.3,13.8,NA
673,"J",33.9,31.2,2.6,16.1,NA
673,"L",31.7,35.9,-4.1,14.7,NA
673,"M",33.7,32.7,1,14.2,NA
673,"S",34.5,32.8,1.7,11.9,0.4
673,"K",34.8,32.3,2.5,14.6,NA
673,"N",34.6,32.2,2.4,14.5,0.6
673,"O",35.2,33.2,2,12.7,1.7
673,"P",38.1,32.9,5.1,13.3,-1.9
673,"R",38.8,30.6,8.2,13.8,-1
673,"Q",34.8,30.8,4,14.2,-1.3
674,"J",29.9,31,-1.1,14.1,NA
674,"L",35.8,36.2,-0.4,11.5,NA
674,"M",40.6,35.2,5.4,13,NA
674,"K",33.8,33.2,0.6,15.8,NA
674,"H",31.1,30.4,0.7,13.6,NA
674,"P",36.1,33.7,2.4,12.7,0.3
674,"N",37.1,36.3,0.8,13.2,-1.1
674,"S",36.6,39.1,-2.5,11.3,2.8
674,"O",38.8,37.2,1.6,12.4,1.9
674,"Q",38.2,35.4,2.8,14.3,-0.9
674,"R",38.7,37.7,1.1,11.4,4.2
674,"I",30.3,33.4,-3,13.1,NA
675,"L",38.5,36.3,2.2,14,NA
675,"O",39.4,36.9,2.4,12.9,-1.6
675,"M",40.9,36.4,4.5,15.3,NA
675,"J",41,32.1,8.8,15.1,NA
675,"I",40.9,33.4,7.5,15.5,NA
675,"S",32.9,35.2,-2.3,13.9,0.1
675,"P",36.1,36.8,-0.7,13.3,-2.4
675,"N",38.5,39.3,-0.7,14.3,-0.8
675,"H",37.3,31,6.2,15.6,NA
675,"Q",36.6,33.7,2.9,12,-1.3
675,"K",38.9,34.7,4.2,17.3,NA
675,"R",33.3,37.2,-3.9,17,-1.7
676,"L",34.8,36.8,-2,14.9,NA
676,"J",34.7,33.8,0.9,14.6,NA
676,"K",33.7,34.6,-0.9,15.8,NA
676,"M",34.8,38,-3.2,12.9,NA
676,"N",37,36.6,0.4,12.4,6.5
676,"I",37.9,33.2,4.7,14.4,NA
676,"P",35.3,37.3,-1.9,12.8,5.5
676,"Q",32.2,31.5,0.7,10.3,4.1
676,"O",35.4,38,-2.6,13,6.7
676,"H",39.4,36.4,3,13.6,NA
676,"R",41.4,31.8,9.6,13.2,-1.2
676,"S",37.5,31.9,5.6,12.6,-1.9
677,"K",31.6,37.8,-6.2,12.1,NA
677,"L",32.2,36.9,-4.8,11.6,NA
677,"M",31.4,35.2,-3.8,14.4,NA
677,"N",32.5,34.5,-2,13.1,0.3
677,"H",32.8,38.6,-5.8,12.4,NA
677,"I",33.9,38.1,-4.2,12.4,NA
677,"J",33.7,35.4,-1.7,13,NA
677,"Q",28.2,34.2,-6,13.3,-0.7
677,"R",30.7,31.8,-1.1,15.1,-2.5
677,"O",31,32.8,-1.8,12.8,1.6
677,"P",32.5,34.3,-1.7,14,-0.8
677,"S",32.7,37.5,-4.7,13.2,0.7
678,"M",33.4,31.3,2.1,14.7,NA
678,"L",34.8,31.1,3.7,13.1,NA
678,"K",36.7,34.2,2.5,14,NA
678,"N",32.5,32.9,-0.4,13.1,0.2
678,"O",35,31.6,3.3,11.5,1.5
678,"P",33.1,29.6,3.6,10.4,0.7
678,"J",37.2,31.3,6,15.2,NA
678,"I",36.8,31.5,5.3,14.8,NA
678,"S",32.7,33.8,-1.1,11,1
678,"H",35,31.8,3.1,13.5,NA
678,"R",29.7,34.2,-4.5,10.2,2
678,"Q",34.4,33.7,0.7,10.6,1.3
679,"L",30.1,33.5,-3.4,15.3,NA
679,"K",32.7,36.7,-4,15.1,NA
679,"O",33.5,35.9,-2.4,14.4,0.5
679,"N",32.4,35.4,-3,15,-2.1
679,"J",30,34.4,-4.4,13.7,NA
679,"S",37,36.1,0.9,14.4,0.5
679,"P",34.1,35.5,-1.3,14.6,-1
679,"I",33.4,36.6,-3.2,13.4,NA
679,"H",33.3,37.7,-4.4,14.9,NA
679,"Q",31.1,38.5,-7.4,14,3.3
679,"M",28.5,37.1,-8.6,14.4,NA
679,"R",32.6,38.2,-5.5,14.8,3.2
680,"O",32.6,30,2.6,12.2,0.6
680,"P",34.8,32.9,1.9,12.4,1
680,"L",32.9,31.4,1.6,12.8,NA
680,"M",31.4,32,-0.6,12.3,NA
680,"N",31.5,32.3,-0.8,11.6,-0.6
680,"K",35.7,31.6,4.1,14.3,NA
680,"Q",32.6,33.5,-0.8,12.5,2.4
680,"R",31.2,32.4,-1.2,12.1,0.2
680,"S",27.1,32.4,-5.3,10,1.9
680,"J",36.2,32.6,3.6,17,NA
680,"H",34.1,36.2,-2,13.7,NA
680,"I",34.4,34.1,0.3,16.9,NA
681,"O",31.4,35.4,-4,11.4,1.8
681,"H",30,32.9,-2.9,13.8,NA
681,"I",32.3,34.3,-2,15,NA
681,"P",34,36,-2.1,12,1.3
681,"Q",34.1,34.9,-0.7,13.7,0.7
681,"K",34.2,35.3,-1.1,14.5,NA
681,"N",34.9,33,1.9,13.4,-1.4
681,"R",32.2,34.5,-2.3,11.8,3.1
681,"S",31.2,32.7,-1.5,11.5,1.5
681,"L",35.4,35.7,-0.2,15.8,NA
681,"M",34,32.5,1.6,14.1,NA
681,"J",34,37.4,-3.4,15.3,NA
682,"R",37.1,31.1,5.9,17.4,-0.2
682,"Q",31,28.4,2.6,14.9,1
682,"I",33.8,33.8,0,13.6,NA
682,"O",37.1,29.1,8,14.6,1.4
682,"P",37.5,28.2,9.2,15.1,0.1
682,"H",33.6,31.5,2.1,13.4,NA
682,"K",31.4,35.2,-3.8,16.8,NA
682,"J",30.9,33.6,-2.7,16.6,NA
682,"N",38.9,30.9,8,15.2,-2.5
682,"L",33.5,30.2,3.3,14.1,NA
682,"S",38.5,30.3,8.1,15.6,-0.3
682,"M",32.6,29.7,3,15.1,NA
683,"Q",35,36,-1,15.6,-1.4
683,"S",38.4,38.1,0.3,13,1.2
683,"H",35,36.5,-1.5,15.8,NA
683,"R",37.2,35.6,1.6,15.2,-0.3
683,"J",33.2,34.6,-1.4,16.2,NA
683,"L",35,33.1,1.9,16.2,NA
683,"I",31.1,35.1,-4,16.5,NA
683,"M",37.4,32.4,4.9,13.1,NA
683,"K",31.6,39.4,-7.7,18.7,NA
683,"P",36.7,33.1,3.6,15.2,-0.7
683,"N",38.1,34.2,3.9,13.2,2
683,"O",40.3,36.2,4.1,13.5,0.9
684,"H",32.7,36.6,-3.9,16.2,NA
686,"R",29.3,34.8,-5.6,12.4,3.8
686,"J",31.9,35.2,-3.4,14.8,NA
686,"S",32.2,36.4,-4.2,12,1.3
686,"H",32.7,37,-4.3,15.1,NA
686,"I",35.5,36.9,-1.4,14.2,NA
686,"Q",32.8,32.7,0.1,16.6,-3.1
686,"O",34.9,37.1,-2.2,13.4,2
686,"P",32,35.9,-3.9,14.8,-1.3
686,"L",32.4,34.1,-1.7,14.8,NA
686,"M",34,35.4,-1.4,14.4,NA
686,"N",34.8,33.1,1.7,13,1.8
686,"K",32.1,35.7,-3.5,13.7,NA
687,"J",34.2,30.7,3.5,12.8,NA
687,"K",36.9,33.8,3.1,12.5,NA
687,"I",37.4,32.3,5.1,14.1,NA
687,"H",37.8,31.7,6.1,13.6,NA
687,"S",35.9,33.6,2.3,12.7,-1
687,"M",34,31.4,2.6,14.5,NA
687,"L",33.9,33.3,0.6,15.1,NA
687,"R",35.9,33.8,2,14,0.1
687,"P",32.2,29.9,2.3,14,1
687,"Q",33.2,31.8,1.4,13.8,2.9
687,"N",34.3,31.2,3.1,13.1,1.3
687,"O",36.5,30.5,6,14.6,2.6
692,"I",35.3,34.1,1.2,20.1,NA
692,"J",41.1,36,5.1,19.5,NA
692,"M",37.1,39.8,-2.7,16.4,NA
692,"K",35.6,34.9,0.7,18.2,NA
692,"H",33.4,32.9,0.5,17,NA
692,"L",29.8,34.5,-4.7,15.7,NA
692,"P",31.6,41,-9.4,15.3,3.8
692,"N",37.1,38.7,-1.6,14,0.8
692,"O",33.1,39.6,-6.5,14.8,1.8
692,"S",33.5,34.5,-1,12.5,0.7
692,"Q",30.1,31.2,-1.1,14.6,-0.6
692,"R",29.7,35.8,-6.1,11.3,1.9
693,"L",32.9,38.1,-5.1,16.3,NA
693,"K",32.9,39.2,-6.3,16.3,NA
693,"J",34.2,42,-7.8,20.3,NA
693,"N",37.6,37.7,-0.1,18.1,NA
693,"M",36.6,35.3,1.3,17.7,NA
693,"I",33.3,40.2,-6.9,22.3,NA
693,"H",32.5,39.5,-7,16.9,NA
693,"P",36.8,40.1,-3.3,14.9,-1
693,"N",37.6,37.7,-0.1,18.1,-0.8
693,"O",37.1,40.7,-3.6,15.2,-0.1
693,"S",36.2,35.4,0.8,15.3,-3
693,"Q",36.6,40.2,-3.6,15.7,0.3
693,"R",35.4,36.8,-1.4,15.1,0.9
694,"R",32.7,30.5,2.2,14.3,1.7
694,"S",35.6,32.2,3.4,11.6,4.5
694,"Q",32.3,32.6,-0.3,15.2,1.6
688,"S",32.4,29.7,2.6,11.5,0.8
688,"M",35.6,31.8,3.8,17.8,NA
688,"R",34,32.3,1.7,13.1,-0.7
688,"Q",34.3,29.3,5,16.3,-4.1
688,"N",32.3,30.5,1.8,15.4,-1.5
688,"O",33.1,32.4,0.7,12.8,3.2
688,"P",36,30.6,5.4,14.4,-0.1
695,"H",31.8,32,-0.2,14.2,NA
695,"S",34.6,35.3,-0.8,10.6,1.3
695,"K",33.2,36,-2.8,13.7,NA
695,"Q",37.2,32.9,4.2,12.8,-0.3
695,"R",36.8,33.9,2.9,12.4,-0.7
695,"L",31.8,33.9,-2.2,14.9,NA
695,"I",33.7,33.3,0.4,13.8,NA
695,"J",32.5,34.3,-1.8,12.3,NA
695,"M",33.5,34.5,-1,15.5,NA
695,"P",37.2,36.6,0.5,12.1,-0.5
695,"O",34.9,35.7,-0.8,13.1,0.2
695,"N",35.8,32.4,3.4,14.5,-3.3
689,"N",35.5,31.1,4.5,11.3,2.2
689,"Q",32.8,31.5,1.3,12.4,0
689,"O",37,35.6,1.4,13.2,-0.9
689,"P",35.8,32.2,3.5,13.1,0.1
689,"R",34.2,29,5.2,10.9,0.5
689,"S",32.8,28.1,4.6,9.8,1.9
698,"S",33.3,34.7,-1.4,10.9,1.4
698,"L",29.9,32.1,-2.1,14.2,NA
698,"J",38.3,33,5.3,14.2,NA
698,"I",36.1,32.3,3.8,13.6,NA
698,"K",38.6,35.1,3.5,15.7,NA
698,"Q",30,31.1,-1,13.3,-0.8
698,"M",34.1,32.1,2.1,13.4,NA
698,"H",38.1,39,-0.9,14.4,NA
698,"R",31.5,35.2,-3.6,10.7,0.5
698,"N",27.9,34.2,-6.3,11.5,5.8
698,"O",32.4,32.7,-0.3,12.6,1.4
698,"P",35.5,31.7,3.8,13.4,-0.2
699,"I",38.9,32.7,6.2,13.2,NA
699,"S",34.8,35.3,-0.6,10.4,0.3
699,"Q",37.4,33.1,4.3,13.7,-1
699,"J",39.6,31.8,7.8,14.8,NA
699,"H",38.2,35.7,2.5,12.9,NA
699,"R",33.2,34.9,-1.7,12.8,-0.1
699,"K",38.5,34.1,4.4,13,NA
699,"L",38.2,31.5,6.7,13.1,NA
699,"M",36.9,33.9,3,14.1,NA
699,"N",36.5,35,1.4,11.9,1.7
699,"O",36.9,35.3,1.6,11.7,-0.3
699,"P",36.8,35.4,1.4,14.3,-1.9
700,"L",29.9,35.1,-5.2,13,NA
700,"K",28.7,32.4,-3.7,14.4,NA
700,"N",36,34.4,1.7,13.2,-0.7
700,"H",34.2,37.9,-3.7,16.2,NA
700,"M",34.3,35.9,-1.7,13.6,NA
700,"J",33.3,36.2,-3,16.2,NA
700,"Q",33.4,35.6,-2.1,13.1,NA
700,"O",36.1,35.3,0.8,13.2,0.4
700,"I",34.6,34.5,0.1,16.5,NA
700,"R",34.8,36.9,-2.1,12.1,0.2
700,"P",35.3,36.5,-1.2,12,0.3
700,"S",34.2,35.4,-1.2,13.1,-2.3
701,"L",33.4,35,-1.6,12.3,NA
701,"K",29.5,32.2,-2.7,12.2,NA
701,"O",38.7,33,5.8,11.2,2.7
701,"N",34.3,31.6,2.6,12.4,2.4
701,"J",34.1,31.6,2.5,13.7,NA
701,"M",34.7,32.1,2.6,12.2,NA
701,"Q",37.8,31.4,6.4,13.4,1
701,"R",35.2,33.1,2.1,11.5,1.2
701,"P",37.3,31,6.3,13.5,-0.3
701,"H",32.5,35.2,-2.7,11.8,NA
701,"I",32.8,31.6,1.2,13.1,NA
701,"S",38.2,32.8,5.4,10.5,-0.5
702,"L",37.9,33.1,4.8,16.8,NA
702,"Q",39.8,31.3,8.5,14.8,-0.3
702,"M",41.7,32.8,8.9,16,NA
702,"P",35.1,34.5,0.5,14.8,0.3
702,"K",34.3,33.3,1,16.3,NA
702,"J",33.5,38.4,-4.9,16.1,NA
702,"N",34.6,37.7,-3.1,13.4,1.3
702,"R",37.6,31.1,6.4,14.4,-2
702,"O",35.5,37.6,-2.1,12.9,0.5
702,"H",35.9,35.2,0.7,13.5,NA
702,"S",37.5,32.7,4.8,12.9,-1.7
702,"I",35.5,34.7,0.8,14.8,NA
703,"M",32.5,34.8,-2.3,12.1,NA
703,"N",31.7,33.9,-2.1,15,-0.1
703,"S",37.2,34.8,2.4,16.8,-1.8
703,"L",31.3,36.4,-5.1,11.9,NA
703,"O",31.7,32.8,-1.1,15.9,-2
703,"H",37.5,33.1,4.3,16.6,NA
703,"I",37.4,38.4,-1,13,NA
703,"J",35.6,36.1,-0.4,12.7,NA
703,"R",35,37.8,-2.8,17.7,-1.2
703,"K",33.2,35.5,-2.3,14.8,NA
704,"Q",32.8,36.5,-3.7,12.8,3.3
704,"J",40.9,33.3,7.6,12.8,NA
704,"R",35.4,37.1,-1.6,11.5,4.2
704,"S",34.3,37.8,-3.5,13.6,1.3
704,"M",38.3,38.4,-0.1,13.5,NA
704,"O",37.2,40.3,-3.2,12.3,2.5
704,"H",36.5,33.6,2.9,14.6,NA
704,"I",39.9,35.9,4,14.4,NA
704,"N",39.2,39.4,-0.1,13.1,3.4
704,"P",33.2,41.1,-8,14,1.5
704,"L",38.1,33.9,4.2,13.4,NA
704,"K",38.3,32.9,5.4,14.4,NA
705,"H",30.6,34.8,-4.2,17.6,NA
705,"J",35.7,39.4,-3.6,15,NA
705,"K",34.6,38.4,-3.8,16.7,NA
705,"S",31.7,34.6,-2.8,12.1,0.9
705,"L",31.9,38.1,-6.2,16.3,NA
705,"M",31.8,35.8,-4.1,17.6,NA
705,"Q",30.6,37.4,-6.8,15.1,-1.9
705,"I",34.9,35.6,-0.8,17.4,NA
705,"P",28.8,32.5,-3.6,12.8,4.3
705,"N",28.9,29.5,-0.6,14.3,2.6
705,"R",31.6,35.7,-4.1,13.8,0.4
705,"O",27.2,31.6,-4.4,13.3,3.3
690,"H",35.6,31.3,4.4,17,NA
690,"I",35.6,33.5,2.1,16.2,NA
690,"K",32.4,31.7,0.7,13.5,NA
690,"L",32.8,31.6,1.2,17.9,NA
690,"O",38.3,36,2.3,15.3,-1.8
690,"S",37.5,33.2,4.3,14.7,-1.3
690,"M",35.4,35,0.3,18.2,NA
690,"J",32.2,32.9,-0.7,14.1,NA
690,"R",33.5,33,0.5,14.5,-0.3
690,"P",36.7,35.8,0.9,14.3,-2.3
690,"N",35.3,35.6,-0.3,16,-0.5
690,"Q",34.6,32.2,2.5,16,-4.2
706,"R",39.2,35.9,3.3,14.6,0.8
706,"Q",35,36.2,-1.2,12.6,1.8
706,"P",35.8,35.5,0.3,13.6,0.9
706,"O",34.3,37.8,-3.5,14.9,1
706,"S",34.1,35.4,-1.2,13.1,0.4
707,"S",35.4,32.1,3.3,13.3,-0.5
707,"Q",36.4,34.4,2,15.3,-1.1
707,"R",36.1,37.6,-1.6,14.5,0.6
707,"O",37.3,37.1,0.2,18.1,-3.1
707,"P",35.7,36.2,-0.5,16.1,-3.1
707,"H",34.5,34.6,-0.1,17.1,NA
707,"I",33.2,35.8,-2.7,16.2,NA
707,"M",35.8,35.9,-0.1,15.5,NA
707,"J",37.3,34.4,2.9,17.2,NA
707,"K",38.2,33,5.1,17.3,NA
707,"L",34.1,32.7,1.4,17.9,NA
707,"N",34.5,36.2,-1.8,15.6,0.6
708,"J",40.3,32.6,7.7,16.7,NA
708,"R",38.9,36.5,2.4,12.2,3.1
708,"S",39.9,34.6,5.3,12,1.6
708,"M",44.2,32.8,11.4,14.7,NA
708,"Q",45.1,34.3,10.8,11.8,1.7
708,"H",34.9,38.8,-3.8,15,NA
708,"I",39.9,35.9,4,15.6,NA
708,"N",42.2,34.8,7.4,12.8,3.2
708,"P",42.5,36,6.5,13.5,0.7
708,"L",40.7,32.5,8.2,13.9,NA
708,"K",40,31.6,8.4,16.6,NA
708,"O",42,36.4,5.6,15.4,-1.6
709,"R",34.1,36,-1.9,12.7,1.2
709,"S",31.2,33.8,-2.6,11.4,3.4
712,"K",37,38.6,-1.6,13.7,NA
